course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject,date,free_or_paid,free_beginner_courses,revenue
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,$200.00,1284,46,30,All Levels,0.76,1.5,2014-11-18T06:03:56Z,Web Development,2014-11-18,paid,Not free beginner,"$256,800.00"
552258,Professional WordPress Theme Development from Scratch,https://www.udemy.com/photoshop-psd-to-wordpress-theme-development-from-scratch/,$200.00,1284,173,301,All Levels,0.76,25.5,2015-10-13T00:41:30Z,Web Development,2015-10-13,paid,Not free beginner,"$256,800.00"
788514,Learn to use JSON,https://www.udemy.com/learn-to-use-json/,$150.00,12838,96,22,Intermediate Level,0.85,1.5,2016-03-11T18:30:18Z,Web Development,2016-03-11,paid,Not free beginner,"$1,925,700.00"
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,$195.00,1282,17,19,All Levels,0.97,2.5,2016-12-28T19:24:07Z,Graphic Design,2016-12-28,paid,Not free beginner,"$249,990.00"
835712,Crash Course - Learn to Create a PHP MVC Framework,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,$50.00,1282,117,12,Beginner Level,0.76,1,2016-05-01T18:04:29Z,Web Development,2016-05-01,paid,Not free beginner,"$64,100.00"
1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,$175.00,12815,262,53,All Levels,0.52,8.5,2017-02-12T15:17:31Z,Web Development,2017-02-12,paid,Not free beginner,"$2,242,625.00"
174790,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,$50.00,1280,1,27,All Levels,0.62,8.5,2014-05-09T09:48:53Z,Business Finance,2014-05-09,paid,Not free beginner,"$64,000.00"
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,$50.00,128,10,18,Intermediate Level,0.48,2,2016-11-27T15:59:33Z,Musical Instruments,2016-11-27,paid,Not free beginner,"$6,400.00"
642656,How to Create Kindle & Ebook Covers with Canva,https://www.udemy.com/professional-kindle-ebooks-covers-canva-amazon-ibook-store-covers/,$30.00,1279,3,33,All Levels,0.97,1.5,2015-10-21T00:07:15Z,Graphic Design,2015-10-21,paid,Not free beginner,"$38,370.00"
732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,$20.00,12781,145,22,Intermediate Level,0.96,2.5,2016-01-27T18:16:28Z,Web Development,2016-01-27,paid,Not free beginner,"$255,620.00"
998706,Curso de Day Trader para Iniciantes,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,$0.00,1278,200,13,Intermediate Level,0.98,1.5,2016-11-03T13:44:03Z,Business Finance,2016-11-03,free,Not free beginner,$0.00
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-tutorial-bootcamp-trading-robot-coding-in-metatrader4/,$30.00,1278,33,23,All Levels,0.98,0.7166666667,2015-07-02T21:57:04Z,Business Finance,2015-07-02,paid,Not free beginner,"$38,340.00"
1011058,How To Maximize Your Profits Trading Options,https://www.udemy.com/how-to-maximize-your-profits-trading-options/,$200.00,1276,45,26,All Levels,0.98,2,2016-12-13T14:57:18Z,Business Finance,2016-12-13,paid,Not free beginner,"$255,200.00"
443584,Option selling trading as income source. Beginners friendly,https://www.udemy.com/option-trading/,$195.00,1276,46,61,All Levels,0.98,6,2015-04-06T17:34:49Z,Business Finance,2015-04-06,paid,Not free beginner,"$248,820.00"
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,$20.00,1276,3,19,Beginner Level,0.97,3.5,2017-04-05T21:50:14Z,Graphic Design,2017-04-05,paid,Not free beginner,"$25,520.00"
495958,Build Advanced Responsive Websites with Foundation 6 & SASS,https://www.udemy.com/foundation-5-sass-learn-by-building-a-complete-website/,$200.00,1276,245,271,All Levels,0.76,22.5,2015-07-08T22:31:50Z,Web Development,2015-07-08,paid,Not free beginner,"$255,200.00"
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,$135.00,1275,26,42,All Levels,0.97,3.5,2015-05-27T19:07:13Z,Graphic Design,2015-05-27,paid,Not free beginner,"$172,125.00"
392526,Learn Effective HTML in No Time!,https://www.udemy.com/learn-effective-html-in-no-time/,$40.00,1275,11,18,All Levels,0.76,1,2015-10-12T21:38:50Z,Web Development,2015-10-12,paid,Not free beginner,"$51,000.00"
955818,Jquery :basics for beginners,https://www.udemy.com/jquery-basics-for-beginners/,$50.00,1274,34,15,All Levels,0.76,0.6666666667,2016-09-12T19:01:34Z,Web Development,2016-09-12,paid,Not free beginner,"$63,700.00"
368908,JavaScript from Scratch for Very Beginners,https://www.udemy.com/javascript-basics-for-begginers/,$30.00,1272,31,29,Intermediate Level,0.3,5,2014-12-22T10:08:19Z,Web Development,2014-12-22,paid,Not free beginner,"$38,160.00"
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,$200.00,1271,23,7,All Levels,0.98,1.5,2015-09-22T19:48:31Z,Business Finance,2015-09-22,paid,Not free beginner,"$254,200.00"
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,https://www.udemy.com/how-to-code-a-responsive-website-using-html5-and-css/,$50.00,1271,136,110,All Levels,0.49,7.5,2014-01-09T17:51:10Z,Web Development,2014-01-09,paid,Not free beginner,"$63,550.00"
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,$50.00,1270,53,14,Beginner Level,0.97,0.5,2017-01-16T22:00:29Z,Graphic Design,2017-01-16,paid,Not free beginner,"$63,500.00"
1189288,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,https://www.udemy.com/drupal-tutorial/,$200.00,1270,16,73,All Levels,0.94,7,2017-05-01T23:07:05Z,Web Development,2017-05-01,paid,Not free beginner,"$254,000.00"
606494,The 80/20 Beginner Guitar Course,https://www.udemy.com/the-8020-beginner-guitar-course/,$50.00,1269,27,51,All Levels,0.88,3,2016-04-28T18:21:33Z,Musical Instruments,2016-04-28,paid,Not free beginner,"$63,450.00"
660460,Piano for Complete Beginners: Learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,$40.00,1268,10,30,Beginner Level,0.75,1,2015-11-10T20:37:08Z,Musical Instruments,2015-11-10,paid,Not free beginner,"$50,720.00"
123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,$50.00,1266,90,50,Intermediate Level,0.94,3,2013-11-21T23:53:03Z,Web Development,2013-11-21,paid,Not free beginner,"$63,300.00"
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,$200.00,1266,16,21,All Levels,0.94,2,2015-05-15T22:10:31Z,Web Development,2015-05-15,paid,Not free beginner,"$253,200.00"
494330,Bookkeeping Made Easy,https://www.udemy.com/accounting-made-easy/,$70.00,1263,21,18,Intermediate Level,0.98,1.5,2015-07-14T00:00:48Z,Business Finance,2015-07-14,paid,Not free beginner,"$88,410.00"
561136,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,$75.00,12629,88,36,Beginner Level,0.99,1.5,2015-07-23T20:03:45Z,Web Development,2015-07-23,paid,Not free beginner,"$947,175.00"
488220,Drupal Views: Introduction to Enhancing Your Drupal Website,https://www.udemy.com/drupalviews/,$105.00,1262,36,40,Intermediate Level,0.94,2.5,2015-05-07T19:49:34Z,Web Development,2015-05-07,paid,Not free beginner,"$132,510.00"
298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,$50.00,1260,80,38,All Levels,0.98,4,2014-10-01T18:51:06Z,Business Finance,2014-10-01,paid,Not free beginner,"$63,000.00"
130366,Trading: High-ROI Trading,https://www.udemy.com/the-high-roi-trading-video-course/,$190.00,126,20,47,All Levels,0.8,12.5,2014-02-05T19:02:33Z,Business Finance,2014-02-05,paid,Not free beginner,"$23,940.00"
73938,CFA Level I Workshop 2: Financial Reporting & Analysis I,https://www.udemy.com/cfa-workshop-2/,$20.00,126,2,5,Intermediate Level,0.8,1,2013-08-12T13:26:27Z,Business Finance,2013-08-12,paid,Not free beginner,"$2,520.00"
1202746,Curso Online de Adobe Illustrator CC e CS6,https://www.udemy.com/curso-online-de-adobe-illustrator-cc/,$80.00,126,18,119,All Levels,0.98,13,2017-05-04T06:11:39Z,Graphic Design,2017-05-04,paid,Not free beginner,"$10,080.00"
188828,Web Hosting Set Up and WordPress Installation For Beginners,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,$0.00,12563,239,11,All Levels,0.18,0.5666666667,2014-04-09T02:58:17Z,Web Development,2014-04-09,free,Not free beginner,$0.00
294914,Debt Collection Management: Get Paid On Time EVERY TIME!,https://www.udemy.com/accounts-receivable-help/,$20.00,1255,8,38,All Levels,0.98,3,2015-01-27T07:50:28Z,Business Finance,2015-01-27,paid,Not free beginner,"$25,100.00"
364206,Media Training for Financial Service Professionals,https://www.udemy.com/media-training-for-financial-service-professionals/,$20.00,1254,2,64,All Levels,0.98,7,2014-12-11T21:14:18Z,Business Finance,2014-12-11,paid,Not free beginner,"$25,080.00"
1269590,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,$40.00,1252,2,6,All Levels,0.98,0.5333333333,2017-06-29T20:18:19Z,Business Finance,2017-06-29,paid,Not free beginner,"$50,080.00"
968268,Photoshop: Organización de eventos y decoración de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,$120.00,125,5,56,Beginner Level,0.98,8.5,2016-10-18T20:08:18Z,Graphic Design,2016-10-18,paid,Not free beginner,"$15,000.00"
1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,$50.00,1249,6,69,All Levels,0.34,1.5,2016-11-14T19:17:21Z,Musical Instruments,2016-11-14,paid,Not free beginner,"$62,450.00"
27681,Piano Improvisation from Day One,https://www.udemy.com/piano-improvisation-from-day-one/,$20.00,1249,37,21,Beginner Level,0.19,3,2013-03-01T07:39:22Z,Musical Instruments,2013-03-01,paid,Not free beginner,"$24,980.00"
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",https://www.udemy.com/paint-a-mixed-media-girl/,$30.00,1249,44,19,All Levels,0.97,3,2014-01-28T02:30:26Z,Graphic Design,2014-01-28,paid,Not free beginner,"$37,470.00"
688968,PHP with PDO - ULTIMATE Crash Course,https://www.udemy.com/php-with-pdo-ultimate-crash-course/,$50.00,1248,171,18,All Levels,0.94,1.5,2015-12-06T23:01:34Z,Web Development,2015-12-06,paid,Not free beginner,"$62,400.00"
8325,HTML Tutorial: HTML & CSS for Beginners,https://www.udemy.com/learn-html5/,$20.00,12458,253,82,Beginner Level,0.76,4,2011-09-09T15:28:59Z,Web Development,2011-09-09,paid,Not free beginner,"$249,160.00"
955138,AJAX :basics for beginners,https://www.udemy.com/ajaxbasics/,$35.00,1241,23,9,All Levels,0.94,0.5666666667,2016-09-10T20:59:38Z,Web Development,2016-09-10,paid,Not free beginner,"$43,435.00"
546656,How to Trade Commodity and Financial Futures for a Living!,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,$200.00,1240,17,20,All Levels,0.98,2.5,2016-01-15T23:53:00Z,Business Finance,2016-01-15,paid,Not free beginner,"$248,000.00"
56058,Surpassing Your Kickstarter Goals,https://www.udemy.com/surpassing-your-kickstarter-goals/,$30.00,124,7,12,All Levels,0.8,1,2013-05-24T17:42:25Z,Business Finance,2013-05-24,paid,Not free beginner,"$3,720.00"
410576,CFA® Level 1 2014 – Portfolio Management,https://www.udemy.com/portfolio-management-cfa-level-1/,$40.00,124,2,10,Intermediate Level,0.8,2,2015-03-02T01:46:14Z,Business Finance,2015-03-02,paid,Not free beginner,"$4,960.00"
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,$40.00,124,8,14,All Levels,0.84,1,2017-03-29T00:36:48Z,Musical Instruments,2017-03-29,paid,Not free beginner,"$4,960.00"
366194,Complete Portrait and Figure Drawing (step-by-step),https://www.udemy.com/complete-portrait-and-figure-drawing-step-by-step/,$20.00,124,8,16,Intermediate Level,0.98,1.5,2014-12-17T18:16:16Z,Graphic Design,2014-12-17,paid,Not free beginner,"$2,480.00"
401784,Options Trading Introduction: Day Trade Stock Options,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,$95.00,12394,218,30,All Levels,0.25,2.5,2015-02-20T21:39:41Z,Business Finance,2015-02-20,paid,Not free beginner,"$1,177,430.00"
1217064,How To Invest With Tiny Capital In Stocks ?,https://www.udemy.com/howtoinvest5k/,$20.00,1239,5,6,Beginner Level,0.89,0.7,2017-05-23T16:07:09Z,Business Finance,2017-05-23,paid,Not free beginner,"$24,780.00"
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,$50.00,1237,54,35,Intermediate Level,0.89,2.5,2016-02-04T17:03:14Z,Business Finance,2016-02-04,paid,Not free beginner,"$61,850.00"
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,$45.00,1237,16,14,Intermediate Level,0.94,1,2016-09-19T14:50:49Z,Web Development,2016-09-19,paid,Not free beginner,"$55,665.00"
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/ajaxcourse/,$195.00,12368,89,26,Intermediate Level,0.14,3.5,2015-11-13T22:03:15Z,Web Development,2015-11-13,paid,Not free beginner,"$2,411,760.00"
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,$120.00,12366,506,120,Beginner Level,0.2,9,2017-06-23T00:35:49Z,Web Development,2017-06-23,paid,Not free beginner,"$1,483,920.00"
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,$80.00,1236,18,14,Intermediate Level,0.94,0.5,2015-06-05T18:13:08Z,Web Development,2015-06-05,paid,Not free beginner,"$98,880.00"
396888,Introducción a la Contabilidad,https://www.udemy.com/introduccion-a-la-contabilidad/,$30.00,1235,31,15,Expert Level,0.89,2.5,2015-01-23T20:22:18Z,Business Finance,2015-01-23,paid,Not free beginner,"$37,050.00"
42251,Blues and Advanced Guitar Lessons,https://www.udemy.com/blues-and-advanced-guitar-lessons/,$85.00,1235,46,131,Beginner Level,0.01,7.5,2013-06-10T16:25:30Z,Musical Instruments,2013-06-10,paid,Not free beginner,"$104,975.00"
546832,Learn Adobe Photoshop in 1 Hour,https://www.udemy.com/learn-adobe-photoshop-in-1-hour/,$50.00,1235,15,10,Expert Level,0.97,1,2015-07-07T23:16:37Z,Graphic Design,2015-07-07,paid,Not free beginner,"$61,750.00"
709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,$20.00,1235,25,7,Beginner Level,0.94,0.6333333333,2016-01-06T17:49:01Z,Web Development,2016-01-06,paid,Not free beginner,"$24,700.00"
1120554,Canva Graphics Design Essential Training For Everyone,https://www.udemy.com/canva-graphics-design-essential-training/,$200.00,12340,124,46,Beginner Level,0.88,2.5,2017-03-07T03:54:27Z,Graphic Design,2017-03-07,paid,Not free beginner,"$2,468,000.00"
777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,$0.00,12336,271,26,Beginner Level,0.96,3.5,2016-04-04T22:32:13Z,Web Development,2016-04-04,free,Free beginner,$0.00
217010,Website Secrets: Get a Gorgeous Website on the Cheap,https://www.udemy.com/how-to-get-an-excellent-website-at-a-lower-cost/,$50.00,12328,15,32,All Levels,0.89,2,2014-07-04T08:17:41Z,Web Development,2014-07-04,paid,Not free beginner,"$616,400.00"
607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,$50.00,123,16,35,All Levels,0.8,2,2015-09-22T00:05:53Z,Business Finance,2015-09-22,paid,Not free beginner,"$6,150.00"
733654,なぞるだけですぐできる! 簡単手描きイラスト講座,https://www.udemy.com/nazoru-illust/,$30.00,123,12,48,All Levels,0.98,3,2016-02-16T17:10:15Z,Graphic Design,2016-02-16,paid,Not free beginner,"$3,690.00"
370752,How to Make a Wordpress Website 2017,https://www.udemy.com/wordpress-4-for-beginners/,$0.00,12293,235,18,Beginner Level,0.49,3,2015-01-14T22:25:58Z,Web Development,2015-01-14,free,Free beginner,$0.00
692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,$100.00,1229,8,11,Intermediate Level,0.15,0.5,2015-12-12T00:29:50Z,Musical Instruments,2015-12-12,paid,Not free beginner,"$122,900.00"
986406,Typescript Masterclass & FREE E-Book,https://www.udemy.com/complete-typescript-2-course/,$150.00,1229,139,108,Beginner Level,0.94,7.5,2016-11-08T22:57:58Z,Web Development,2016-11-08,paid,Not free beginner,"$184,350.00"
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,$60.00,1227,2,26,Beginner Level,0.57,0.6333333333,2016-10-25T18:48:51Z,Musical Instruments,2016-10-25,paid,Not free beginner,"$73,620.00"
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,$150.00,1224,42,14,All Levels,0.89,0.55,2016-03-23T21:13:52Z,Business Finance,2016-03-23,paid,Not free beginner,"$183,600.00"
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),https://www.udemy.com/12-chords-to-jam-with/,$20.00,1224,19,20,All Levels,0.34,1,2015-07-10T19:53:56Z,Musical Instruments,2015-07-10,paid,Not free beginner,"$24,480.00"
902476,CAGED Pentatonic System for Guitar - Level 3,https://www.udemy.com/caged-country-guitar/,$45.00,1224,17,32,Intermediate Level,0.72,1.5,2016-09-28T03:04:52Z,Musical Instruments,2016-09-28,paid,Not free beginner,"$55,080.00"
412864,Typography 101: Picking the Right Fonts for Business Success,https://www.udemy.com/typography-fonts-business/,$75.00,1224,10,15,Beginner Level,0.97,1.5,2015-04-20T18:03:34Z,Graphic Design,2015-04-20,paid,Not free beginner,"$91,800.00"
